,model,scientificName,height,x_meters,y_meters
1707,Hiperfire2,Rusa unicolor,7.3,-1.711059327,-0.388016772
1708,Hiperfire2,Rusa unicolor,8.2,0.544286541,-0.413087302
1709,Hiperfire2,Muntiacus muntjak,8.2,-2.151978017,0.106265501
1710,Browning,Sus scrofa,7.5,-2.29768122,0.155735403
1711,Hiperfire2,Axis axis,7.08,-2.087575206,0.09759637
1712,Hiperfire2,Axis axis,7.08,-0.391880957,0.510278377
1713,Hiperfire2,Axis porcinus,7.08,-2.073440302,-0.038030087
1714,Hiperfire2,Axis axis,7.08,-2.075495056,0.22530386
1715,Browning,Macaca mulatta,7.5,2.696552342,-0.116261456
1716,Browning,Axis porcinus,7.5,-3.21279626,0.116309139
1717,Browning,Macaca mulatta,7.5,-3.04437655,0.117622892
1718,Browning,Panthera tigris,7.5,-3.030523162,-0.012387302
1719,Browning,Hystrix indica,7.75,2.088932548,0.054868024
1720,Browning,Axis porcinus,7.75,-1.795736458,-0.808971127
1721,Browning,Axis porcinus,7.75,0.620416481,0.285028496
1722,Browning,Axis porcinus,7.75,1.783431769,-0.315626939
1723,Browning,Axis porcinus,7.75,1.709548319,0.350070118
1724,Browning,Axis porcinus,7.75,3.529744557,-0.477597483
1725,Browning,Axis porcinus,7.75,-0.189741061,-0.614564451
1726,Browning,Axis porcinus,7.75,1.646585283,-0.303897701
1727,Browning,Axis porcinus,7.75,1.896202632,0.109943302
1728,Browning,Axis porcinus,7.75,1.165185077,-0.000815806
1729,Browning,Hystrix indica,7.75,0.093311634,-0.088975566
1730,Browning,Axis porcinus,7.75,-1.331868231,-0.093262223
1731,Browning,Axis porcinus,7.75,1.994625947,-0.472669847
1732,Browning,Axis porcinus,7.75,-0.142074639,0.419304097
1733,Browning,Axis porcinus,7.75,-0.471065164,0.120429627
1734,Hiperfire2,Panthera tigris,7.8,0.102986819,0.073462576
1735,Hiperfire2,Panthera tigris,7.8,0.350550401,0.140894296
1736,Hiperfire2,Rusa unicolor,7.8,-2.556321389,0.221790542
1737,Hiperfire2,Rusa unicolor,7.8,0.528522144,0.35661762
1738,Hiperfire2,Panthera tigris,7.8,0.439066008,-0.091001708
1739,Browning,Rusa unicolor,7,0.709769131,-0.438117801
1740,Browning,Muntiacus muntjak,7,2.746868723,-0.062202958
1741,Hiperfire2,Axis axis,7.4,0.391965874,0.66052338
1742,Hiperfire2,Axis axis,7.4,-2.049379391,0.842149823
1743,Hiperfire2,Axis axis,7.4,-2.102241515,0.340611982
1744,Hiperfire2,Axis axis,7.4,0.163250671,-0.087187042
1745,Hiperfire2,Macaca mulatta,7.4,0.058539836,-0.687572284
1746,Hiperfire2,Axis axis,7.4,-1.970045992,0.504405366
1747,Hiperfire2,Axis axis,7.4,-1.648993201,-0.334637227
1748,Hiperfire2,Axis axis,7.4,-0.580350099,-0.338304939
1749,Hiperfire2,Axis axis,7.4,2.161399972,0.342004168
1750,Hiperfire2,Axis axis,7.4,-0.410746306,0.228067515
1751,Hiperfire2,Axis axis,7.4,-2.510254613,0.432365977
1752,Hiperfire2,Rusa unicolor,7.4,-2.360191277,0.399511151
1753,Hiperfire2,Axis axis,7.4,-2.360191277,0.399511151
1754,Hiperfire2,Axis axis,7.4,2.170603014,0.294818214
1755,Hiperfire2,Axis axis,7.4,1.172257014,-0.033533762
1756,Hiperfire2,Axis axis,7.4,-0.659033205,-0.147388127
1757,Hiperfire2,Axis axis,7.4,-0.256661019,0.337941664
1758,Hiperfire2,Axis axis,7.4,1.06508014,-0.405990339
1759,Hiperfire2,Axis axis,7.4,0.507670608,0.151614967
1760,Hiperfire2,Macaca mulatta,7.4,0.87717533,-0.15032336
1761,Hiperfire2,Axis axis,7.4,-0.999338603,-0.197892112
1762,Hiperfire2,Rusa unicolor,7.4,-1.95701835,-0.825715236
1763,Hiperfire2,Axis axis,7.4,-1.95701835,-0.825715236
1764,Hiperfire2,Axis axis,7.4,-1.628961029,-0.102705128
1765,Hiperfire2,Axis axis,7.4,0.323683042,0.462857497
1766,Hiperfire2,Axis axis,7.4,-2.509889626,0.122525074
1767,Hiperfire2,Axis axis,7.4,-2.077288342,0.192177996
1768,Hiperfire2,Axis axis,7.4,-0.657029922,0.26226663
1769,Hiperfire2,Axis axis,7.4,-2.079778515,-0.663526513
1770,Hiperfire2,Axis axis,7.4,2.413861886,-0.142856434
1771,Hiperfire2,Axis axis,7.4,0.587525033,0.307121539
1772,Hiperfire2,Sus scrofa,7.4,0.587525033,0.307121539
1773,Hiperfire2,Sus scrofa,7.4,0.464957301,-0.211824285
1774,Hiperfire2,Axis axis,7.4,0.464957301,-0.211824285
1775,Hiperfire2,Axis axis,7.4,-2.578147678,0.625763198
1776,Hiperfire2,Semnopithecus schistaceus,7.4,0.960541098,-0.751898546
1777,Hiperfire1,Axis axis,7.25,0.987517442,0.508072901
1778,Hiperfire1,Axis axis,7.25,-0.913594562,-0.696031103
1779,Hiperfire1,Axis axis,7.25,-1.831927235,-0.324638143
1780,Hiperfire1,Semnopithecus schistaceus,7.25,-1.449356949,-0.973207525
1781,Browning,Elephas maximus,7.7,0.572252575,-0.877381813
1782,Hiperfire1,Muntiacus muntjak,7.1,0.332811414,0.172495445
1783,Hiperfire2,Rusa unicolor,7.1,0.402545254,-0.455931591
1784,Browning,Hystrix indica,7.8,-1.388961679,-0.22495502
1785,Browning,Hystrix indica,7.8,1.143842639,-0.472606291
1786,Browning,Hystrix indica,7.8,0.828783432,-0.483147281
1787,Browning,Hystrix indica,7.8,0.402267703,0.247867545
1788,Hiperfire1,Axis axis,7.3,-1.191629657,-0.260921745
1789,Hiperfire1,Hystrix indica,7.3,-0.355904617,0.977388254
1790,Hiperfire1,Axis porcinus,7.3,-0.846266652,-0.717365109
1791,Hiperfire1,Sus scrofa,7.3,-0.846266652,-0.717365109
1792,Hiperfire1,Rusa unicolor,7.3,-0.846266652,-0.717365109
1793,Hiperfire1,Panthera tigris,7.4,-0.344314407,-0.249013098
1794,Hiperfire1,Axis axis,7.4,-0.012057349,0.885716442
1795,Hiperfire1,Axis axis,7.4,-0.975938327,0.078483838
1796,Hiperfire1,Axis axis,7.4,1.311850058,0.334081331
1797,Hiperfire1,Axis axis,7.4,-1.77977726,-0.161775145
1798,Hiperfire1,Axis axis,7.4,-1.020658251,0.277595483
1799,Hiperfire1,Axis axis,7.4,-1.316070504,0.481632188
1800,Hiperfire1,Axis axis,7.4,1.60957286,-0.157311385
1801,Hiperfire1,Axis axis,7.4,-0.678407562,0.344661437
1802,Hiperfire1,Axis porcinus,7.4,-0.442094294,-0.862348499
1803,Hiperfire1,Axis axis,7.4,-1.349198932,-0.240526421
1804,Hiperfire1,Rusa unicolor,7.4,-1.217397368,0.02151965
1805,Hiperfire1,Axis porcinus,7.4,-0.693104901,0.363596012
1806,Hiperfire1,Axis axis,7.4,-1.732131606,-0.844834276
1807,Hiperfire1,Axis axis,7.4,-1.052462373,-0.094369874
1808,Hiperfire1,Axis axis,7.4,-1.205923431,0.060058708
1809,Hiperfire1,Axis porcinus,7.4,2.73833248,-1.17032467
1810,Hiperfire1,Axis axis,7.4,-1.110512803,-0.311875362
1811,Hiperfire1,Axis axis,7.4,-0.729389023,-0.342944876
1812,Hiperfire1,Muntiacus muntjak,7.1,-1.220425556,-0.571214513
1813,Hiperfire1,Sus scrofa,7.1,-0.525384993,-0.24011736
1814,Hiperfire2,Panthera tigris,7.7,-0.889098148,-0.052573917
1815,Hiperfire2,Panthera tigris,7.7,-2.48095651,0.538383535
1816,Hiperfire2,Panthera tigris,7.7,-2.558315055,0.316910184
1817,Hiperfire2,Panthera tigris,7.7,-2.107069439,0.025549146
1818,Hiperfire2,Panthera tigris,7.7,-2.081660934,0.016637316
1819,Hiperfire2,Panthera tigris,7.7,-1.863379353,-0.105853714
1820,Hiperfire2,Panthera tigris,7.7,-2.266399321,0.101265795
1821,Hiperfire2,Panthera tigris,7.7,-2.172167932,0.032609139
1822,Hiperfire2,Panthera tigris,7.7,-2.614055035,0.021961257
1823,Hiperfire2,Panthera tigris,7.7,-2.065689111,-0.084517564
1824,Hiperfire2,Panthera tigris,7.7,-1.740421829,-0.357800005
1825,Hiperfire2,Panthera tigris,7.7,-2.051312178,-0.06865818
1826,Hiperfire2,Panthera tigris,7.7,-1.527971069,-0.478489198
1827,Hiperfire2,Panthera tigris,7.7,-2.025975894,-0.072798654
1828,Hiperfire2,Hystrix indica,7.55,-1.248984387,0.403267888
1829,Hiperfire2,Rusa unicolor,7.55,-0.903099422,-0.902446893
1830,Hiperfire2,Semnopithecus schistaceus,7.55,-0.743571326,-0.52831767
1831,Hiperfire2,Rusa unicolor,7.55,0.307993444,0.726264203
1832,Hiperfire2,Rusa unicolor,7.55,-1.038825347,-0.876345754
1833,Hiperfire2,Hystrix indica,7.55,-1.077925048,0.524402541
1834,Hiperfire2,Rusa unicolor,7.55,-0.062642734,-0.239477954
1835,Hiperfire1,Panthera tigris,7.5,1.463702214,0.366727384
1836,Hiperfire1,Panthera tigris,7.5,2.046504042,0.532582443
1837,Hiperfire1,Panthera tigris,7.5,0.237024479,-1.646878812
1838,Hiperfire1,Rusa unicolor,7.5,-1.790075437,-0.402210755
1839,Hiperfire1,Rusa unicolor,7.5,2.36446371,0.104782163
1840,Hiperfire2,Sus scrofa,7.1,0.967090427,-0.347931645
1841,Hiperfire2,Macaca mulatta,7.4,0.727323743,0.028110231
1842,Hiperfire2,Macaca mulatta,7.4,0.238533143,-0.377386152
1843,Hiperfire1,Macaca mulatta,7.45,-1.400954378,-0.71193548
1844,Browning,Hystrix indica,7.1,0.988073236,0.149279169
1845,Hiperfire1,Axis axis,6.5,0.64777218,1.538335594
1846,Hiperfire1,Hystrix indica,6.5,0.031162888,-0.592914004
1847,Hiperfire1,Axis axis,6.5,-1.57711232,0.485234152
1848,Hiperfire1,Axis axis,6.5,0.675433921,0.298223528
1849,Hiperfire1,Axis axis,6.5,0.181614526,-0.967331973
1850,Hiperfire1,Axis axis,6.5,-0.010694501,-0.327640733
1851,Hiperfire1,Hystrix indica,6.5,-0.489990396,0.376486957
1852,Hiperfire2,Panthera tigris,7.8,0.56405415,-0.911065498
1853,Hiperfire2,Rusa unicolor,7.8,2.184775243,0.618921693
1854,Hiperfire2,Elephas maximus,7.8,2.162626323,0.135501213
1855,Hiperfire2,Panthera tigris,7.8,1.283382839,-0.295868052
1856,Hiperfire2,Rusa unicolor,7.8,1.418380855,-0.107187527
1857,Hiperfire2,Axis axis,7.35,0.811021481,-0.249055962
1858,Hiperfire2,Rusa unicolor,7.35,0.931439325,-0.876385591
1859,Hiperfire2,Axis axis,7.35,0.931439325,-0.876385591
1860,Hiperfire2,Semnopithecus schistaceus,7.35,1.005652475,-0.83171341
1861,Hiperfire2,Sus scrofa,7.35,0.774427235,0.158175497
1862,Hiperfire2,Axis axis,7.35,0.774427235,0.158175497
1863,Hiperfire2,Rusa unicolor,7.35,0.774427235,0.158175497
1864,Hiperfire2,Axis porcinus,7.35,0.774427235,0.158175497
1865,Hiperfire2,Semnopithecus schistaceus,7.35,0.569723896,-0.146669087
1866,Hiperfire2,Semnopithecus schistaceus,7.35,0.703874708,-0.515708117
1867,Hiperfire2,Axis axis,7.35,-0.998759523,0.096311263
1868,Hiperfire2,Axis axis,7.35,0.789932979,0.114654422
1869,Hiperfire2,Axis axis,7.35,0.994674214,-1.061692205
1870,Browning,Rusa unicolor,7.35,-1.275389274,-1.143816736
1871,Browning,Muntiacus muntjak,7.35,-0.071387172,-0.027121761
1872,Browning,Rhinoceros unicornis,7.35,-3.050177962,0.63865502
1873,Browning,Rhinoceros unicornis,7.35,-1.447538614,1.606816839
1874,Browning,Macaca mulatta,7.35,-1.154191788,0.169729058
1875,Browning,Rhinoceros unicornis,7.35,-2.012177927,-2.165135039
1876,Hiperfire1,Muntiacus muntjak,8.1,-0.329774103,0.474470903
1877,Hiperfire1,Rusa unicolor,8.1,-1.305121911,-1.104556568
1878,Hiperfire1,Panthera tigris,7.25,0.10051761,0.353895172
1879,Hiperfire1,Muntiacus muntjak,7.25,0.536121794,0.406609225
1880,Hiperfire1,Muntiacus muntjak,7.25,1.024052864,0.364442343
1881,Hiperfire1,Muntiacus muntjak,7.25,2.371279165,-1.22860144
1882,Hiperfire1,Muntiacus muntjak,7.1,-0.648758034,-0.251315067
1883,Hiperfire1,Rhinoceros unicornis,7.1,-0.439098707,1.239553043
1884,Hiperfire2,Hystrix indica,7.1,-0.833457295,0.028692231
1885,Hiperfire2,Hystrix indica,7.1,-0.280436047,0.417203116
1886,Hiperfire2,Macaca mulatta,7.1,0.21723879,-0.119345856
1887,Hiperfire2,Hystrix indica,7.1,-0.801767388,-0.072668113
1888,Browning,Rusa unicolor,7.8,-0.593495319,-0.82248026
1889,Browning,Semnopithecus schistaceus,7.8,0.915074129,0.241259327
1890,Browning,Axis porcinus,7.8,-0.797271626,-0.845724663
1891,Hiperfire2,Semnopithecus schistaceus,7.55,-0.11746384,0.014163846
1892,Hiperfire2,Rusa unicolor,7.55,-0.214029343,-0.234257726
1893,Hiperfire2,Rusa unicolor,7.55,-1.11973703,-0.463005166
1894,Hiperfire2,Elephas maximus,7.55,-0.774702697,-0.523834206
1895,Hiperfire2,Rusa unicolor,7.55,-0.876998283,-0.604893905
1896,Hiperfire2,Axis porcinus,7.55,-0.951092045,-0.814609187
1897,Hiperfire2,Macaca mulatta,7.1,1.761415547,-0.020684848
1898,Hiperfire2,Semnopithecus schistaceus,7.1,0.537128882,-0.072226188
1899,Hiperfire2,Macaca mulatta,7.1,1.051707304,-0.061363253
1900,Hiperfire2,Axis porcinus,7.1,2.051044824,-0.469803258
1901,Hiperfire2,Semnopithecus schistaceus,7.1,-0.018118918,-0.088123574
1902,Hiperfire2,Macaca mulatta,7.1,0.505412826,0.029075587
1903,Hiperfire2,Semnopithecus schistaceus,7.1,-2.35845075,0.750512499
1904,Hiperfire2,Sus scrofa,7.1,-0.873817746,-0.072126644
1905,Hiperfire2,Semnopithecus schistaceus,7.1,0.114114842,1.279683667
1906,Hiperfire2,Rusa unicolor,7.1,-2.243453427,0.471886128
1907,Hiperfire2,Hystrix indica,7.1,-0.066944764,0.788158638
1908,Hiperfire2,Hystrix indica,7.1,1.366280946,0.302130192
1909,Hiperfire2,Hystrix indica,7.1,1.732805711,0.435002607
1910,Hiperfire2,Axis axis,7.1,2.330389197,-0.088168369
1911,Hiperfire2,Hystrix indica,7.1,0.921342463,0.104965889
1912,Hiperfire2,Sus scrofa,7.1,-1.474275571,0.328292168
1913,Hiperfire2,Rusa unicolor,7.4,-0.266624681,0.510774171
1914,Hiperfire2,Hystrix indica,7.4,-0.798448025,0.737753849
1915,Hiperfire2,Hystrix indica,7.4,2.202693348,-0.158229483
1916,Hiperfire2,Rusa unicolor,7.4,-1.724265466,0.225766213
1917,Hiperfire2,Canis aureus,7.4,0.471668549,-0.208452554
1918,Hiperfire2,Hystrix indica,7.4,-0.013157397,-0.68852817
1919,Hiperfire2,Semnopithecus schistaceus,7.4,0.924021749,0.804037622
1920,Hiperfire2,Hystrix indica,7.4,0.422963128,0.063931195
1921,Hiperfire2,Semnopithecus schistaceus,7.4,-0.738453279,0.115312053
1922,Hiperfire1,Axis axis,7.45,2.265545594,-0.318785787
1923,Hiperfire1,Rusa unicolor,7.45,2.265545594,-0.318785787
1924,Hiperfire1,Rusa unicolor,7.45,1.751774325,-0.362115894
1925,Hiperfire1,Rusa unicolor,6.5,-1.755222455,-0.191724299
1926,Hiperfire1,Axis axis,6.5,0.045180836,-0.038434835
1927,Browning,Muntiacus muntjak,8.4,-2.239065507,0.317200947
1928,Browning,Macaca mulatta,8.4,2.908857512,1.35328925
1929,Browning,Axis axis,8.4,-2.615407007,-1.566603018
1930,Browning,Rhinoceros unicornis,8.4,-1.870278247,1.2040465
1931,Browning,Macaca mulatta,8.4,-1.996348656,1.105347741
1932,Browning,Axis axis,8.4,-1.996348656,1.105347741
1933,Browning,Panthera tigris,8.4,-2.247846156,-0.341347732
1934,Browning,Panthera tigris,8.4,-2.755250384,-0.651251768
1935,Browning,Rhinoceros unicornis,8.4,-1.83515565,0.791355995
1936,Browning,Macaca mulatta,8.4,4.026540395,-0.317649636
1937,Browning,Axis porcinus,8.4,-1.624420073,-0.209637996
1938,Browning,Muntiacus muntjak,8.4,-1.624420073,-0.209637996
1939,Browning,Axis axis,8.4,-3.434717325,1.474934373
1940,Browning,Axis axis,8.4,-2.022510961,0.313687076
1941,Browning,Axis porcinus,8.4,-2.318672798,-0.191508346
1942,Browning,Axis axis,8.4,-2.318672798,-0.191508346
1943,Browning,Axis porcinus,8.4,-2.678996492,-0.488637319
1944,Browning,Axis axis,8.4,-2.422404478,-0.477258294
1945,Browning,Sus scrofa,8.4,-2.422404478,-0.477258294
1946,Browning,Axis porcinus,8.4,-1.293074671,-0.573385907
1947,Browning,Axis porcinus,8.4,0.846728532,-0.651861297
1948,Browning,Muntiacus muntjak,8.4,0.846728532,-0.651861297
1949,Browning,Axis porcinus,8.4,-2.309951048,-0.630475415
1950,Browning,Axis axis,8.4,-2.674144145,-0.698874252
1951,Browning,Axis axis,8.4,-1.217460569,-0.202054495
1952,Browning,Macaca mulatta,7.5,0.702712272,0.430588817
1953,Browning,Canis aureus,7.16,-2.266211249,0.471237817
1954,Browning,Muntiacus muntjak,7.16,1.242420027,0.098233511
1955,Browning,Axis axis,7.16,1.364499898,0.257375182
1956,Browning,Canis aureus,7.16,-1.4588098,-0.332028343
1957,Browning,Canis aureus,7.16,-0.282675565,0.152665797
1958,Browning,Axis porcinus,7.16,-2.250129376,0.342874721
1959,Browning,Canis aureus,7.16,-2.228901529,0.507899768
1960,Browning,Canis aureus,7.16,-1.855333763,-0.019769117
1961,Browning,Axis porcinus,7.16,1.643616631,0.931967566
1962,Browning,Axis axis,7.16,1.643616631,0.931967566
1963,Browning,Canis aureus,7.16,-2.509070158,0.231075602
1964,Browning,Canis aureus,7.16,-1.39546164,-0.60337637
1965,Browning,Canis aureus,7.16,-1.523276192,-0.465566578
1966,Browning,Axis porcinus,7.16,-2.16493531,0.308920509
1967,Browning,Canis aureus,7.16,-0.172725486,-0.493038342
1968,Browning,Canis aureus,7.16,-2.179899171,-0.080642341
1969,Browning,Canis aureus,7.16,-0.983202765,0.168658445
1970,Browning,Canis aureus,7.16,-2.241750544,0.500322572
1971,Browning,Canis aureus,7.16,-0.978488134,-0.043372894
1972,Browning,Canis aureus,7.16,-2.444866112,0.974886534
1973,Browning,Canis aureus,7.16,-1.163193815,0.277092339
1974,Browning,Canis aureus,7.16,-1.671766123,-0.147204175
1975,Browning,Canis aureus,7.16,-1.60456973,-0.233427391
1976,Browning,Canis aureus,7.16,-0.796139337,-1.162505436
1977,Browning,Canis aureus,7.16,-0.918021031,0.165756453
1978,Browning,Canis aureus,7.16,3.079188271,-0.095592325
1979,Browning,Canis aureus,7.16,-1.495538074,-0.412829277
1980,Browning,Canis aureus,7.16,-1.665867028,-0.361406279
1981,Browning,Canis aureus,7.16,3.389670646,-0.080366159
1982,Browning,Canis aureus,7.16,-1.118000536,-0.714627479
1983,Hiperfire2,Rhinoceros unicornis,7.1,2.340494455,-0.169767433
1984,Hiperfire2,Sus scrofa,7.1,-1.261635735,0.628976959
1985,Hiperfire2,Muntiacus muntjak,8.2,-1.009197961,0.114101736
1986,Browning,Rusa unicolor,7.5,2.971308918,-1.002522765
1987,Browning,Sus scrofa,7.5,3.286573066,-0.397666558
1988,Browning,Sus scrofa,7.5,-2.790992018,-0.712447752
1989,Browning,Sus scrofa,7.5,0.846705444,-0.147977456
1990,Browning,Sus scrofa,7.5,2.673292349,-1.118826712
1991,Browning,Sus scrofa,7.5,2.55754568,-0.997561428
1992,Browning,Sus scrofa,7.5,-2.1638028,0.095058366
1993,Browning,Sus scrofa,7.5,-3.831600837,0.74840646
1994,Browning,Sus scrofa,7.5,-2.767472422,-0.218536243
1995,Browning,Sus scrofa,7.5,-2.634194714,-0.2734153
1996,Browning,Sus scrofa,7.5,3.081067031,0.095058366
1997,Browning,Sus scrofa,7.5,2.67339404,-0.359653817
1998,Browning,Sus scrofa,7.5,-2.986597341,0.176226641
1999,Browning,Sus scrofa,7.5,-3.284903527,-0.28909503
2000,Browning,Sus scrofa,7.5,1.87479494,-0.2088734
2001,Browning,Sus scrofa,7.5,2.234361587,0.05585904
2002,Browning,Sus scrofa,7.5,0.964303422,-0.100938265
2003,Browning,Sus scrofa,7.5,1.113260861,-0.022539613
2004,Browning,Sus scrofa,7.5,0.384153396,0.330254322
2005,Browning,Sus scrofa,7.5,2.014845361,-0.132297726
2006,Browning,Sus scrofa,7.5,-3.23002447,-0.195016647
2007,Browning,Sus scrofa,7.5,3.151625818,-0.328294356
2008,Browning,Sus scrofa,7.5,2.101083879,-0.014699747
2009,Browning,Sus scrofa,7.5,-3.081067031,-0.391013278
2010,Browning,Sus scrofa,7.5,0.514140522,0.05903043
2011,Browning,Sus scrofa,7.5,3.700416383,0.306734727
2012,Browning,Sus scrofa,7.5,0.948623692,-0.312614626
2013,Browning,Sus scrofa,7.5,-3.112426492,-0.539970717
2014,Browning,Sus scrofa,7.5,-3.645537327,-0.9946829
2015,Browning,Sus scrofa,7.5,0.148957439,0.024499579
2016,Browning,Sus scrofa,7.5,2.351959566,0.690888122
2017,Browning,Sus scrofa,7.5,2.939949457,0.894724618
2018,Browning,Sus scrofa,7.5,-3.141037189,-0.514417782
2019,Browning,Sus scrofa,7.5,-2.602835253,-0.375333547
2020,Browning,Sus scrofa,7.5,-2.234361587,0.228336075
2021,Browning,Sus scrofa,7.5,0.862459887,-0.056738066
2022,Browning,Sus scrofa,7.5,-1.936446709,-0.116617995
2023,Browning,Sus scrofa,7.5,2.140283205,0.016659714
2024,Browning,Sus scrofa,7.5,-1.763969674,0.479211762
2025,Browning,Sus scrofa,7.5,-0.148957439,1.827668579
2026,Browning,Muntiacus muntjak,7.5,3.684736653,-0.359653817
2027,Browning,Rusa unicolor,7.5,1.9834859,0.761446909
2028,Browning,Axis axis,7.5,2.857370852,0.350944922
2029,Browning,Muntiacus muntjak,7.5,2.070507705,0.299170166
2030,Browning,Semnopithecus schistaceus,7.5,-3.689834041,0.491564451
2031,Browning,Hystrix indica,7.5,2.435800728,-0.237219839
2032,Browning,Sus scrofa,7.25,-1.402537468,1.023823326
2033,Hiperfire2,Rhinoceros unicornis,7.5,1.723032185,0.034439566
2034,Browning,Rhinoceros unicornis,8.1,-1.482951185,-1.905578413
2035,Browning,Axis axis,7.15,0.184901731,0.892696762
2036,Browning,Semnopithecus schistaceus,7.6,-0.415605915,-0.426261177
2037,Browning,Semnopithecus schistaceus,7.6,-3.869317323,-0.772144358
2038,Browning,Macaca mulatta,7.6,-0.612022218,0.125821915
2039,Browning,Semnopithecus schistaceus,7.6,-0.355371988,-0.445144219
2040,Browning,Semnopithecus schistaceus,7.6,-1.864540855,1.569029898
2041,Browning,Semnopithecus schistaceus,7.6,-3.795702899,-0.894446157
2042,Browning,Macaca mulatta,7.6,-2.070901504,0.211385662
2043,Browning,Macaca mulatta,7.6,-2.498489384,0.016146067
2044,Browning,Macaca mulatta,7.6,-1.470857108,0.1314308
2045,Browning,Macaca mulatta,7.6,1.419336039,0.313392612
2046,Browning,Macaca mulatta,7.6,0.647351588,-0.152134831
2047,Browning,Elephas maximus,7.6,-3.671455294,1.386686509
2048,Browning,Hystrix indica,7.6,2.510894722,0.397191351
2049,Browning,Hystrix indica,7.6,2.291256204,0.062787339
2050,Browning,Elephas maximus,7.6,-3.288922903,1.709046028
2051,Browning,Hystrix indica,7.6,3.529961347,0.793634153
2052,Browning,Hystrix indica,7.6,3.291099033,-0.013233188
2053,Browning,Hystrix indica,7.6,3.369467822,0.70333868
2054,Browning,Hystrix indica,7.6,3.178933756,0.122706197
2055,Browning,Hystrix indica,7.6,3.247682291,0.01282925
2056,Browning,Macaca mulatta,7.6,0.741893906,0.054252933
2057,Hiperfire2,Rusa unicolor,7.5,-0.301772725,-0.848167908
2058,Hiperfire2,Elephas maximus,7.5,-2.466916005,-0.396986099
2059,Hiperfire2,Macaca mulatta,7.5,-0.095327097,-0.326015752
2060,Hiperfire2,Muntiacus muntjak,7.5,-0.544230792,0.227372103
2061,Hiperfire2,Muntiacus muntjak,7.5,-0.65339276,-0.507546162
2062,Browning,Rhinoceros unicornis,8.4,-0.175612981,0.246955754
2063,Browning,Axis axis,8.4,-0.051897415,-1.874585363
2064,Browning,Axis axis,8.4,-4.075653955,0.59534258
2065,Browning,Axis axis,8.4,-0.919905983,0.042128596
2066,Browning,Axis axis,8.4,-1.58309828,-1.162853962
2067,Browning,Panthera tigris,8.4,0.784807735,0.269377916
2068,Browning,Axis porcinus,8.4,3.087156101,-0.023902544
2069,Browning,Axis axis,8.4,-1.981378613,-0.528170557
2070,Browning,Axis axis,8.4,-1.673875182,0.149995284
2071,Browning,Axis axis,8.4,0.193753954,-0.25445237
2072,Browning,Axis axis,8.4,-3.234250322,0.084364625
2073,Browning,Axis axis,8.4,-1.18079766,0.194230114
2074,Browning,Axis axis,8.4,3.3340054,0.047208389
2075,Browning,Axis axis,8.4,1.087364228,0.876007175
2076,Browning,Axis axis,8.4,-1.777140518,0.721684273
2077,Browning,Axis axis,8.4,-0.567084052,0.035405955
2078,Browning,Axis axis,8.4,1.516803323,-0.395854776
2079,Browning,Macaca mulatta,7.5,-0.907794798,-0.077065663
2080,Browning,Canis aureus,7.16,0.112245118,-0.244929987
2081,Browning,Canis aureus,7.16,-2.276071165,-0.549368801
2082,Browning,Semnopithecus schistaceus,7.16,2.243344423,-0.363290094
2083,Browning,Macaca mulatta,7.16,-2.581041948,-0.478489092
2084,Browning,Canis aureus,7.16,1.270889774,0.029486997
2085,Browning,Canis aureus,7.16,-2.728243458,-0.607958352
2086,Browning,Canis aureus,7.16,0.467521837,-0.500343147
2087,Browning,Canis aureus,7.16,-3.662852951,-0.280403894
2088,Browning,Canis aureus,7.16,-3.635418436,0.082143496
2089,Browning,Canis aureus,7.16,-2.323986794,-1.040159808
2090,Browning,Canis aureus,7.16,1.487693569,-0.056377912
2091,Browning,Canis aureus,7.16,-3.308835168,0.057106177
2092,Browning,Canis aureus,7.16,-2.253729613,-0.57552662
2093,Browning,Canis aureus,7.16,0.861051769,-0.670747641
2094,Browning,Canis aureus,7.16,0.845772751,-0.57052486
2095,Browning,Canis aureus,7.16,0.709416449,-1.494378515
2096,Browning,Canis aureus,7.16,-1.805382908,-1.925673782
2097,Browning,Canis aureus,7.16,-3.092790149,-0.047556784
2098,Browning,Canis aureus,7.16,-2.652048697,-0.591362668
2099,Browning,Canis aureus,7.16,-2.192719094,-0.729013464
2100,Browning,Canis aureus,7.16,-2.54784714,-0.560306487
2101,Browning,Canis aureus,7.16,-3.566765383,0.235332682
2102,Browning,Canis aureus,7.16,-2.373065532,-1.027426517
2103,Hiperfire2,Rhinoceros unicornis,7.1,2.248362516,-0.264477141
2104,Hiperfire2,Axis axis,7.1,-1.227633235,0.305624049
2105,Hiperfire2,Rhinoceros unicornis,7.1,2.059693794,-0.01374977
2106,Hiperfire2,Axis axis,8.2,0.856389166,0.250095204
2107,Browning,Sus scrofa,7.5,3.504419753,-0.100938265
2108,Hiperfire2,Sus scrofa,7.08,-0.562954905,0.22579387
2109,Hiperfire2,Semnopithecus schistaceus,7.08,0.170978492,0.990096298
2110,Browning,Axis porcinus,7.75,0.644354215,1.535855373
2111,Browning,Muntiacus muntjak,7.75,-0.113885668,-0.147266007
2112,Browning,Muntiacus muntjak,7.75,-2.503268964,0.138732948
2113,Browning,Semnopithecus schistaceus,7.75,2.981832395,-0.679376184
2114,Hiperfire2,Muntiacus muntjak,7.8,-0.080105891,-0.519817329
