model	scientificName	height	x_meters	y_meters
Browning	Axis porcinus	7.35	0.536051855	-0.197469458
Browning	Axis porcinus	7.35	-0.760012082	-0.270821013
Browning	Macaca mulatta	7.6	0.681619251	0.310790576
Browning	Axis axis	7.6	3.557973845	0.212029861
Browning	Hystrix indica	7.6	3.458832379	0.217160683
Browning	Elephas maximus	7.6	-3.769524854	0.253975728
Browning	Elephas maximus	7.6	-3.742668867	0.42925959
Browning	Macaca mulatta	7.6	0.640998359	-1.171522824
Hiperfire2	Macaca mulatta	7.5	0.372866032	-0.03506964
Hiperfire2	Muntiacus muntjak	7.5	0.631050467	0.174412229
Hiperfire2	Muntiacus muntjak	7.5	0.309870725	-0.31646174
Browning	Axis porcinus	7.5	-0.195552721	0.422075779
Browning	Rusa unicolor	7.5	-0.548790565	0.784966505
Browning	Rusa unicolor	7.5	-0.572310161	0.800646236
Browning	Rusa unicolor	7.5	-0.417021134	0.980180737
Browning	Rusa unicolor	7.5	-0.533110835	0.126417827
Browning	Rusa unicolor	7.5	-0.274395283	0.338094188
Browning	Rusa unicolor	7.5	-1.183819648	0.996642866
Browning	Rusa unicolor	7.5	-0.580150026	0.737927314
Browning	Sus scrofa	7.5	-0.693675225	0.839845562
Browning	Rusa unicolor	7.5	-0.693675225	0.839845562
Browning	Rusa unicolor	7.5	0.509591239	1.043682057
Browning	Rusa unicolor	7.5	-0.282235148	1.51407397
Browning	Axis porcinus	7.5	-0.821159243	0.74072105
Browning	Rusa unicolor	7.5	0.352793935	0.118577961
Browning	Sus scrofa	8.4	-3.881046878	-0.051586313
Browning	Rhinoceros unicornis	8.4	-0.131709736	-1.386244968
Browning	Rhinoceros unicornis	8.4	0.403909856	1.002091572
Browning	Rhinoceros unicornis	8.4	-0.114148438	-1.324995925
Browning	Rhinoceros unicornis	8.4	0.430251803	0.545497822
Browning	Rhinoceros unicornis	8.4	-0.386348558	1.283072342
Browning	Rhinoceros unicornis	8.4	0.307322717	0.308420298
Browning	Rhinoceros unicornis	8.4	-0.129185167	0.606262285
Browning	Rhinoceros unicornis	8.4	-0.570742188	1.247949746
Browning	Axis axis	8.4	-0.423578519	-0.311277405
Browning	Rhinoceros unicornis	8.4	-1.273194112	-1.236973934
Browning	Axis axis	8.4	-0.032982224	-0.101002956
Browning	Axis axis	8.4	-0.157921761	-0.413369112
Browning	Rhinoceros unicornis	8.4	-1.132703727	-1.131606146
Browning	Rhinoceros unicornis	8.4	0.412690505	0.896723784
Browning	Elephas maximus	7.5	-0.351382759	-1.044387645
Browning	Muntiacus muntjak	7.5	1.416107745	-0.192316476
Browning	Muntiacus muntjak	7.5	3.008793273	-0.476362738
Browning	Muntiacus muntjak	7.5	0.072581718	0.211657771
Browning	Muntiacus muntjak	7.16	3.332879774	-0.387497762
Browning	Axis axis	7.16	-2.815523448	0.289018109
Hiperfire2	Macaca mulatta	7.1	-1.352277244	0.279479657
Hiperfire2	Rhinoceros unicornis	7.1	2.002908093	0.84988594
Hiperfire2	Axis axis	7.1	1.342293593	-0.133654396
Hiperfire2	Rhinoceros unicornis	7.1	1.0210904	0.246068059
Hiperfire2	Rhinoceros unicornis	7.1	2.135453481	0.854795029
Hiperfire2	Axis porcinus	7.1	-1.902478409	0.534574217
Hiperfire2	Sus scrofa	7.08	-1.850408297	0.005507168
Hiperfire2	Panthera tigris	7.08	-2.009382914	-0.166972404
Hiperfire2	Semnopithecus schistaceus	7.08	-1.693133148	-0.590240564
Browning	Axis axis	7.5	-1.324173732	-0.865656823
Browning	Macaca mulatta	7.5	0.07665248	-0.286536714
Browning	Axis porcinus	7.5	2.678181988	0.323459391
Browning	Axis axis	7.5	0.652007521	0.374431942
Browning	Hystrix indica	7.5	3.224730015	-0.167435046
Browning	Hystrix indica	7.5	-1.160869087	-0.327946089
Browning	Hystrix indica	7.5	1.268842338	-0.126161036
Hiperfire2	Semnopithecus schistaceus	7.8	2.631756194	0.039762416
Hiperfire2	Axis axis	7.35	-2.278309081	-0.031380558
Hiperfire2	Axis axis	7.35	-0.121200866	-0.953153747
Hiperfire2	Axis axis	7.35	0.73366835	1.293375329
Hiperfire2	Axis axis	7.35	1.96371519	0.418154799
Hiperfire2	Macaca mulatta	7.35	2.122389994	0.515016117
Hiperfire2	Axis axis	7.35	2.008241428	-0.043134793
Hiperfire2	Axis axis	7.35	-0.964192034	0.725656132
Hiperfire2	Rusa unicolor	7.35	-0.964192034	0.725656132
Hiperfire2	Axis axis	7.35	0.808029047	-0.329691097
Hiperfire2	Panthera tigris	7.35	0.147619527	0.480546619
Hiperfire2	Axis axis	7.35	1.055323177	1.249007996
Hiperfire2	Axis axis	7.35	1.972955175	-0.164731525
Hiperfire2	Axis axis	7.35	1.19421251	0.221397115
Hiperfire2	Axis axis	7.35	0.645299541	-0.065054449
Hiperfire2	Axis axis	7.35	-0.523807571	-0.816390613
Hiperfire2	Axis axis	7.35	1.163331003	-0.092358836
Browning	Axis porcinus	7.35	-0.847253708	0.311372917
Browning	Sus scrofa	7.35	-0.847253708	0.311372917
Browning	Axis porcinus	7.35	-1.049408375	-0.50903008
Browning	Axis porcinus	7.35	-1.33571062	-0.281681476
Browning	Muntiacus muntjak	7.35	-0.350971602	-0.326487774
Browning	Axis porcinus	7.35	-0.781840066	1.303959037
Browning	Axis porcinus	7.35	-0.790261374	0.618943033
Browning	Macaca mulatta	7.35	-0.291535112	0.013776192
Browning	Axis axis	7.35	-0.291535112	0.013776192
Browning	Axis axis	7.35	3.329489304	-0.14100546
Browning	Muntiacus muntjak	7.35	-2.231661769	0.669412929
Browning	Axis porcinus	7.35	-2.231661769	0.669412929
Browning	Muntiacus muntjak	7	0.308845706	0.345401091
Hiperfire2	Axis axis	7.4	-0.908201397	1.068193398
Hiperfire2	Axis axis	7.4	-0.08949239	0.779477209
Hiperfire2	Axis axis	7.4	1.16673959	-1.057480846
Hiperfire2	Axis axis	7.4	0.937972228	0.993369531
Hiperfire2	Axis axis	7.4	-0.445117405	-0.807544035
Hiperfire2	Axis axis	7.4	1.8836234	1.168875615
Hiperfire1	Axis axis	7.2	1.922888841	-0.951812918
Hiperfire1	Axis porcinus	7.2	1.079800492	0.919086563
Hiperfire1	Axis porcinus	7.2	-1.11120463	-0.802607244
Hiperfire1	Panthera tigris	7.25	-2.419690013	-0.671037629
Hiperfire1	Panthera tigris	7.25	0.108429127	0.177703291
Browning	Muntiacus muntjak	7.7	2.663833704	-0.146378999
Hiperfire2	Hystrix indica	7.1	0.825642501	-0.113269211
Hiperfire2	Macaca mulatta	7.4	2.472294859	-0.237988696
Hiperfire1	Panthera tigris	7.3	-0.70964994	1.683144089
Hiperfire1	Axis axis	7.4	-0.886398307	-0.337265196
Hiperfire1	Rusa unicolor	7.4	-0.510323139	0.919196498
Hiperfire1	Axis axis	7.4	-0.028909169	-0.361549368
Hiperfire1	Axis axis	7.4	-1.856315342	-1.045740165
Hiperfire1	Axis axis	7.4	-2.23616045	1.015053587
Hiperfire1	Axis axis	7.4	-1.286981134	0.778971407
Hiperfire1	Axis axis	7.4	-0.313433395	0.904607849
Hiperfire1	Axis axis	7.4	-0.847555521	0.902338432
Hiperfire1	Rusa unicolor	7.4	-2.281082948	-1.226620076
Browning	Semnopithecus schistaceus	7.4	-0.451572409	-0.222242538
Browning	Rusa unicolor	7.4	-1.4697134	0.983223129
Hiperfire1	Rusa unicolor	7.1	0.377620463	0.936526113
Hiperfire1	Muntiacus muntjak	7.1	0.355729422	-0.08140731
Hiperfire2	Rusa unicolor	7.4	-2.180809787	-0.122073683
Hiperfire2	Canis aureus	7.4	-1.165708968	-0.199587124
Hiperfire1	Macaca mulatta	7.5	1.473086637	0.576785106
Hiperfire2	Semnopithecus schistaceus	7.1	-0.362079558	0.094744556
Hiperfire2	Macaca mulatta	7.1	0.588636903	-0.333490561
Hiperfire2	Semnopithecus schistaceus	7.4	2.412136498	-0.765343759
Hiperfire2	Semnopithecus schistaceus	7.4	0.678035686	-0.782880498
Hiperfire2	Macaca mulatta	7.4	2.10495356	0.902569633
Hiperfire2	Rusa unicolor	7.45	-0.808720468	0.809364353
Hiperfire1	Axis axis	6.5	-1.281902828	-0.687344254
Hiperfire1	Panthera tigris	6.5	-0.345643806	0.283535935
Hiperfire1	Axis axis	6.5	-1.083934008	-1.20487336
Hiperfire1	Axis axis	6.5	-1.063934842	-0.545469132
Hiperfire1	Axis axis	6.5	-1.512903355	-0.619028777
Hiperfire1	Axis axis	6.5	-0.535846693	-0.0791313
Hiperfire1	Axis axis	6.5	-0.707029483	0.256558947
Hiperfire1	Axis axis	6.5	-0.026110845	-0.235460841
Hiperfire1	Axis axis	6.5	-1.291781961	-0.646041203
Hiperfire1	Axis axis	6.5	-1.085092646	-0.724478736
Hiperfire1	Panthera tigris	6.5	0.010801369	0.116114716
Browning	Rhinoceros unicornis	4.5	0.131709736	0.677952345
Browning	Elephas maximus	7.25	1.917369704	-1.605702395
Hiperfire2	Panthera tigris	7.5	-0.787926244	-1.00883166
Hiperfire2	Elephas maximus	7.5	-0.206596568	-0.417007138
Hiperfire2	Elephas maximus	7.5	0.229327395	-0.237800676
Browning	Rhinoceros unicornis	7.35	-1.521247447	-1.297478094
Browning	Rhinoceros unicornis	7.35	2.773587517	-1.374308773
Browning	Elephas maximus	7.35	-0.768306791	-0.844177087
Browning	Axis axis	7.35	-1.29695813	0.540217752
Browning	Rhinoceros unicornis	7.35	2.158942084	-0.974789242
Browning	Sus scrofa	7.35	-0.55318089	0.738534903
Browning	Sus scrofa	7.1	3.295252149	0.616932061
Browning	Rhinoceros unicornis	7.6	-3.553006163	-0.436289923
Browning	Axis axis	7.6	-2.365638418	0.089121894
Browning	Elephas maximus	7.6	-1.978154792	1.624065084
Browning	Elephas maximus	7.6	-3.734756247	0.397609113
Browning	Axis porcinus	7.6	2.704553116	0.428466799
Browning	Elephas maximus	7.6	-2.85645552	0.405521732
Browning	Muntiacus muntjak	7.6	1.766334899	-0.508685041
Browning	Macaca mulatta	7.6	1.766334899	-0.508685041
Browning	Macaca mulatta	7.6	-3.901749431	-0.765468483
Browning	Panthera tigris	7.6	-3.765644062	-1.961258769
Browning	Elephas maximus	7.6	3.695935262	-0.004256854
Hiperfire2	Muntiacus muntjak	7.5	0.272777773	-0.247954804
Browning	Elephas maximus	7.5	-0.226446667	-1.411387416
Browning	Elephas maximus	7.5	0.163978621	-0.185452012
Browning	Elephas maximus	7.5	3.318614947	1.571461784
Browning	Elephas maximus	7.5	-0.890169656	1.048291898
Browning	Elephas maximus	7.5	-1.007297243	1.836985684
Browning	Rhinoceros unicornis	7.5	0.078398652	-0.281255165
Browning	Rusa unicolor	7.5	-3.41034137	0.59680974
Browning	Axis porcinus	7.5	0.170520099	1.496021769
Browning	Elephas maximus	7.5	-1.34306299	1.429957778
Browning	Elephas maximus	7.5	-3.779316787	-0.450941208
Browning	Elephas maximus	7.5	-3.386819697	0.941758772
Browning	Elephas maximus	7.5	-3.763134738	0.283207449
Browning	Elephas maximus	7.5	-0.791826387	0.095058366
Browning	Elephas maximus	7.5	-0.51536138	-0.700813392
Browning	Elephas maximus	7.5	2.587155522	-1.315624102
Browning	Elephas maximus	7.5	0.776146657	-0.046041716
Browning	Semnopithecus schistaceus	8.4	0.499007273	-1.464356327
Browning	Axis axis	8.4	1.367497594	-0.120704232
Browning	Sus scrofa	8.4	1.492710338	-0.604767203
Browning	Axis axis	8.4	2.231812835	1.315997987
Browning	Axis axis	8.4	0.825370992	0.781870705
Browning	Axis axis	8.4	-3.700581282	0.815393229
Browning	Axis axis	8.4	-2.245885697	0.674304851
Browning	Axis axis	8.4	-3.09324608	-1.076105685
Browning	Elephas maximus	8.4	0.463512902	0.124623752
Browning	Panthera tigris	8.4	-0.175612981	0.141587966
Browning	Axis axis	8.4	1.60619319	0.126916854
Browning	Macaca mulatta	8.4	4.30890084	-0.010697135
Browning	Axis axis	7.16	1.526982846	0.445711404
Browning	Sus scrofa	7.16	-1.249904485	0.337736167
Browning	Sus scrofa	7.16	2.290244147	0.128171343
Browning	Axis porcinus	7.16	0.296261633	-0.99218083
Hiperfire2	Muntiacus muntjak	7.1	1.664180989	-0.014113629
Hiperfire2	Rhinoceros unicornis	7.1	1.580726485	0.427704332
Hiperfire2	Axis axis	7.1	1.603432127	0.027368073
Hiperfire2	Axis axis	7.1	1.022800206	0.652829813
Hiperfire2	Rhinoceros unicornis	7.1	1.457999273	-0.735749633
Hiperfire2	Elephas maximus	7.8	-2.873758261	-0.138306853
Hiperfire2	Elephas maximus	7.8	0.577059892	-0.953901573
Hiperfire2	Elephas maximus	7.8	-0.048343597	-0.267232661
Hiperfire2	Elephas maximus	7.8	0.091315683	0.033571942
Browning	Panthera tigris	7.35	-1.175509391	-0.006633546
Browning	Elephas maximus	7.35	-0.765233564	0.973759711
Browning	Rhinoceros unicornis	7.35	-1.29075541	-1.005521513
Browning	Axis porcinus	7.35	-1.533588011	-0.211826995
Hiperfire2	Axis axis	7.4	1.509421985	0.97061517
Hiperfire1	Muntiacus muntjak	7.25	-0.740932366	-0.617443639
Hiperfire1	Muntiacus muntjak	7.25	-0.686065984	0.289152253
Hiperfire1	Muntiacus muntjak	7.25	-1.775434401	-0.736739473
Hiperfire1	Panthera tigris	7.25	2.136477632	0.293612155
Browning	Panthera tigris	7.7	1.819057794	-1.190235271
Browning	Axis porcinus	7.7	1.974262447	0.209371116
Hiperfire2	Axis axis	7.1	1.167207812	0.137850415
Hiperfire2	Axis axis	7.1	0.180289711	0.776933013
Hiperfire2	Axis axis	7.1	0.076867111	0.816210677
Browning	Sus scrofa	8.1	-1.438607433	-1.70081956
Browning	Muntiacus muntjak	7.75	-3.264041359	-0.271995099
Browning	Panthera tigris	7.75	-0.812013256	-0.684502618
Hiperfire2	Panthera tigris	7.35	-1.824417785	-0.070511969
Hiperfire2	Axis axis	7.35	-1.330210192	0.720710893
Hiperfire2	Axis axis	7.35	0.705209439	1.155401239
Hiperfire2	Axis axis	7.35	-2.00149406	0.340758114
Hiperfire2	Axis axis	7.35	-1.236603018	1.278856377
Hiperfire2	Axis axis	7.35	0.474867864	0.947990359
Hiperfire2	Axis axis	7.35	-2.076520835	-1.406748234
Hiperfire2	Elephas maximus	7.35	2.029707982	0.264316458
Hiperfire2	Axis axis	7.35	0.016816208	0.739870073
Hiperfire2	Axis axis	7.35	1.943398019	0.183476377
Hiperfire2	Semnopithecus schistaceus	7.35	0.488388911	0.028548177
Hiperfire2	Axis axis	7.35	-2.067843515	-1.263402311
Hiperfire2	Axis axis	7.35	0.400949671	0.80988456
Hiperfire2	Axis axis	7.35	-1.871197529	-0.955960063
Hiperfire2	Axis axis	7.35	-1.920186022	-0.973818807
Hiperfire2	Axis axis	7.35	-2.155442876	0.820859026
Hiperfire2	Rusa unicolor	7.4	0.596575068	0.550290989
Hiperfire2	Rusa unicolor	7.4	-0.737811761	0.058947575
Hiperfire1	Axis axis	7.4	-1.79685068	-1.009418379
Hiperfire1	Axis axis	7.4	-2.085224714	-1.782856265
Hiperfire1	Axis axis	7.4	-2.355873683	-1.900070736
Hiperfire1	Axis axis	7.4	-2.267875531	-1.657755352
Hiperfire1	Axis axis	7.4	-2.267274752	0.780278863
Hiperfire2	Macaca mulatta	7.4	-0.405660015	-0.503053934
Hiperfire2	Axis axis	7.4	0.782408258	0.740315178
Hiperfire2	Sus scrofa	7.4	1.729249379	0.519258773
Hiperfire1	Axis axis	6.5	-1.383713023	-0.585096022
Hiperfire1	Axis axis	6.5	1.095253788	0.664439826
Hiperfire1	Sus scrofa	6.5	0.756095827	1.250258456
Hiperfire1	Panthera tigris	6.5	0.556270501	0.353744833
Hiperfire2	Macaca mulatta	7.4	-1.214740215	-0.533507373
Hiperfire2	Semnopithecus schistaceus	7.4	0.595163395	-0.56114477
Hiperfire2	Semnopithecus schistaceus	7.4	0.993975252	-0.540340386
Hiperfire2	Sus scrofa	7.4	-0.982370829	0.128552433
Hiperfire2	Macaca mulatta	7.1	0.190319671	0.70219572
Hiperfire2	Axis porcinus	4.5	0.349714107	-0.119746953
Hiperfire2	Sus scrofa	4.5	0.349714107	-0.119746953
Hiperfire2	Axis axis	4.5	0.349714107	-0.119746953
Hiperfire2	Axis porcinus	4.5	0.681106493	-0.183093127
Hiperfire2	Axis porcinus	4.5	0.593387674	-0.39174382
Hiperfire2	Rhinoceros unicornis	7.5	2.205425363	-1.19600806
Browning	Elephas maximus	7.35	2.953801558	-1.635686744
Browning	Rhinoceros unicornis	7.35	2.79310251	-1.398464339
Browning	Elephas maximus	7.35	2.79310251	-1.398464339
Browning	Elephas maximus	7.35	-3.244590313	-0.939630294
Browning	Elephas maximus	7.1	2.683314919	-1.439667857
Browning	Axis porcinus	7.15	1.439137289	1.499760714
Hiperfire2	Panthera tigris	7.5	-1.229000668	-0.21714938
Hiperfire2	Sus scrofa	7.5	0.534122653	0.368829842
Browning	Axis axis	8.4	0.033835192	-0.143056793
Browning	Rhinoceros unicornis	8.4	-0.904406852	1.827472583
Browning	Axis axis	8.4	-0.300332039	-0.694741418
Browning	Axis axis	8.4	0.488436042	-1.434264127
Browning	Axis axis	8.4	3.43012722	-0.215213091
Browning	Rhinoceros unicornis	8.4	-0.842942308	0.93184638
Browning	Panthera tigris	8.4	-0.781477765	-0.376470328
Hiperfire2	Elephas maximus	7.1	-0.730181614	0.323979373
Hiperfire2	Elephas maximus	7.1	-0.335640744	0.856003365
Hiperfire2	Rusa unicolor	8.2	-1.293262716	-0.198313762
Hiperfire2	Muntiacus muntjak	8.2	-2.72808563	-0.219766894
Hiperfire2	Macaca mulatta	7.5	1.470940783	-0.57255788
Hiperfire2	Axis axis	7.5	0.317422492	-0.26040346
Hiperfire2	Axis porcinus	7.5	0.317422492	-0.26040346
Hiperfire2	Semnopithecus schistaceus	7.5	0.197628046	-0.948520344
Browning	Elephas maximus	7.5	2.053637014	1.626121324
Browning	Axis porcinus	7.5	-1.263539344	0.767833362
Browning	Axis axis	7.5	-1.263539344	0.767833362
Browning	Elephas maximus	7.5	2.994723385	1.319749384
Browning	Rhinoceros unicornis	7.5	2.461717679	0.683048257
Browning	Rhinoceros unicornis	7.5	3.801466905	-0.625341508
Browning	Axis axis	7.5	1.51731698	-1.059561111
Browning	Rhinoceros unicornis	7.5	-3.198665009	-0.10877813
Browning	Sus scrofa	7.5	-3.198665009	-0.10877813
Browning	Rhinoceros unicornis	7.5	2.265721048	1.169119901
Browning	Rhinoceros unicornis	7.5	3.731775844	0.204816479
Browning	Semnopithecus schistaceus	7.5	1.66353224	0.853963619
Hiperfire2	Panthera tigris	7.8	-1.700166721	0.042341341
Hiperfire2	Hystrix indica	7.8	-0.497720419	0.185367388
Hiperfire2	Axis axis	7.35	-0.950599493	0.248420383
Hiperfire2	Semnopithecus schistaceus	7.35	0.254681094	-0.936546893
Hiperfire2	Axis axis	7.35	-1.658453543	-0.026310005
Hiperfire2	Axis axis	7.35	1.165430526	0.945093574
Hiperfire2	Axis axis	7.35	-1.699441558	-0.8051268
Hiperfire2	Axis axis	7.35	0.254497801	-1.042962048
Hiperfire2	Muntiacus muntjak	7.35	0.396391608	-0.283953604
Browning	Sus scrofa	7.35	-1.206241663	0.100840266
Hiperfire2	Hystrix indica	7.25	0.199601305	0.022158335
Hiperfire2	Muntiacus muntjak	7.25	2.07028706	-0.285103091
Hiperfire2	Muntiacus muntjak	7.25	2.085325465	0.105886486
Hiperfire2	Semnopithecus schistaceus	7.1	2.256706005	0.371534898
Hiperfire2	Axis axis	7.1	0.85569151	0.328378869
Hiperfire2	Macaca mulatta	7.1	0.85569151	0.328378869
Hiperfire2	Semnopithecus schistaceus	7.1	-0.463416946	-0.81722504
Hiperfire2	Semnopithecus schistaceus	7.1	-0.283274311	-0.726770693
Browning	Rusa unicolor	7.4	-2.336070772	1.571239654
Browning	Rusa unicolor	7.4	-0.88182804	-1.414599147
Browning	Semnopithecus schistaceus	7.4	-1.498937897	0.870295074
Hiperfire2	Panthera tigris	7.7	-1.924828654	-0.067823772
Hiperfire2	Macaca mulatta	7.1	-1.548294648	0.589855826
Hiperfire2	Rusa unicolor	7.4	-1.575886539	0.37414514
Hiperfire2	Axis axis	7.45	-0.710849838	-0.359932119
Hiperfire2	Rusa unicolor	7.45	-0.710849838	-0.359932119
